[23:49:58.663] ADC:3874 voltage:3.12 V magnetic field not detected
[23:49:59.211] ADC:3876 voltage:3.12 V magnetic field not detected
[23:49:59.673] ADC:3885 voltage:3.13 V magnetic field not detected
[23:50:00.183] ADC:3887 voltage:3.13 V magnetic field not detected
[23:50:00.682] ADC:3887 voltage:3.13 V magnetic field not detected
[23:50:01.187] ADC:3882 voltage:3.13 V magnetic field not detected
[23:50:01.692] ADC:3883 voltage:3.13 V magnetic field not detected
[23:50:02.201] ADC:3886 voltage:3.13 V magnetic field not detected
[23:50:02.705] ADC:3891 voltage:3.14 V magnetic field not detected
[23:50:03.211] ADC:3887 voltage:3.13 V magnetic field not detected
[23:50:03.714] ADC:3888 voltage:3.13 V magnetic field not detected
[23:50:04.220] ADC:3892 voltage:3.14 V magnetic field not detected
[23:50:04.721] ADC:3881 voltage:3.13 V magnetic field not detected
[23:50:06.254] ADC:3988 voltage:3.21 V magnetic field not detected
[23:50:06.888] ADC:3979 voltage:3.21 V magnetic field not detected
[23:50:07.141] ADC:3980 voltage:3.21 V magnetic field not detected
[23:50:07.647] ADC:3856 voltage:3.11 V magnetic field not detected
[23:50:08.151] ADC:3854 voltage:3.11 V magnetic field not detected
[23:50:08.657] ADC:3855 voltage:3.11 V magnetic field not detected
[23:50:09.162] ADC:3855 voltage:3.11 V magnetic field not detected
[23:50:09.666] ADC:3856 voltage:3.11 V magnetic field not detected
[23:50:41.342] ADC:4012 voltage:3.23 V 
[23:50:41.844] ADC:3881 voltage:3.13 V 
[23:50:42.346] ADC:3883 voltage:3.13 V 
[23:50:42.850] ADC:3883 voltage:3.13 V 
[23:50:43.353] ADC:3884 voltage:3.13 V 
[23:50:43.856] ADC:3887 voltage:3.13 V 
[23:50:44.358] ADC:3888 voltage:3.13 V 
[23:50:44.862] ADC:3885 voltage:3.13 V 
[23:50:45.364] ADC:3880 voltage:3.13 V 
[23:50:45.868] ADC:3883 voltage:3.13 V 
[23:50:46.371] ADC:3885 voltage:3.13 V 
[23:50:46.874] ADC:3887 voltage:3.13 V 
[23:50:47.376] ADC:3884 voltage:3.13 V 
[23:50:47.880] ADC:3884 voltage:3.13 V 
[23:50:48.382] ADC:3883 voltage:3.13 V 
[23:50:48.885] ADC:3881 voltage:3.13 V 
[23:50:49.388] ADC:3888 voltage:3.13 V 
[23:50:49.891] ADC:3889 voltage:3.13 V 
[23:50:50.394] ADC:3886 voltage:3.13 V 
[23:50:50.897] ADC:3762 voltage:3.03 V 
[23:50:51.400] ADC:3861 voltage:3.11 V 
[23:50:51.903] ADC:3854 voltage:3.11 V 
[23:50:52.406] ADC:3823 voltage:3.08 V 
[23:50:52.909] ADC:0 voltage:0.00 V 
[23:50:53.412] ADC:3869 voltage:3.12 V 
[23:50:53.915] ADC:3807 voltage:3.07 V 
[23:50:54.418] ADC:3867 voltage:3.12 V 
[23:50:54.921] ADC:3854 voltage:3.11 V 
[23:50:55.424] ADC:3825 voltage:3.08 V 
[23:50:55.927] ADC:3784 voltage:3.05 V 
[23:50:56.432] ADC:3792 voltage:3.06 V 
[23:50:56.932] ADC:0 voltage:0.00 V 
[23:50:57.435] ADC:3830 voltage:3.09 V 
[23:50:57.938] ADC:3871 voltage:3.12 V 
[23:50:58.441] ADC:3560 voltage:2.87 V 
[23:50:58.944] ADC:3813 voltage:3.07 V 
[23:50:59.447] ADC:3872 voltage:3.12 V 
[23:50:59.949] ADC:3876 voltage:3.12 V 
[23:51:00.452] ADC:3902 voltage:3.14 V 
[23:51:00.956] ADC:3900 voltage:3.14 V 
[23:51:01.460] ADC:3707 voltage:2.99 V 
[23:51:01.962] ADC:3895 voltage:3.14 V 
[23:51:02.465] ADC:3831 voltage:3.09 V 
[23:51:02.967] ADC:3652 voltage:2.94 V 
[23:51:03.470] ADC:3858 voltage:3.11 V 
[23:51:03.974] ADC:3719 voltage:3.00 V 
[23:51:04.476] ADC:3881 voltage:3.13 V 
[23:51:04.979] ADC:0 voltage:0.00 V 
[23:51:05.482] ADC:0 voltage:0.00 V 
[23:51:05.985] ADC:0 voltage:0.00 V 
[23:51:06.491] ADC:0 voltage:0.00 V 
[23:51:06.991] ADC:0 voltage:0.00 V 
[23:51:07.494] ADC:0 voltage:0.00 V 
[23:51:07.997] ADC:0 voltage:0.00 V 
[23:51:08.499] ADC:0 voltage:0.00 V 
[23:51:09.003] ADC:0 voltage:0.00 V 
[23:51:09.506] ADC:0 voltage:0.00 V 
[23:51:10.024] ADC:0 voltage:0.00 V 
[23:51:10.511] ADC:0 voltage:0.00 V 
[23:51:11.024] ADC:0 voltage:0.00 V 
[23:51:11.518] ADC:1615 voltage:1.30 V 
[23:51:12.024] ADC:3892 voltage:3.14 V 
[23:51:12.524] ADC:3779 voltage:3.05 V 
[23:51:13.043] ADC:3869 voltage:3.12 V 
[00:43:55.075] }}}}~}}~~||~~|~||~~}}}~~}~|~|~|~~|||~~~}}~~}}|||~|~~||}}}~~~}}|}|~~~||||~|||}}}~~}~|~~~}}}|||~|~~||}}}~~~}}|}|~~~||||~|||}}}~~}~|~~~}}}|}~~~~ozkpddi~dh~ydk{i}||i|iiiydADC:3855 voltage:3.11 V | magnetic field not detected
[00:43:55.582] ADC:3861 voltage:3.11 V | magnetic field not detected
[00:43:56.085] ADC:3866 voltage:3.12 V | magnetic field not detected
[00:43:56.590] ADC:3860 voltage:3.11 V | magnetic field not detected
[00:43:57.095] ADC:3877 voltage:3.12 V | magnetic field not detected
[00:43:57.602] ADC:3877 voltage:3.12 V | magnetic field not detected
[00:43:58.105] ADC:3881 voltage:3.13 V | magnetic field not detected
[00:43:58.610] ADC:3891 voltage:3.14 V | magnetic field not detected
[00:43:59.115] ADC:3887 voltage:3.13 V | magnetic field not detected
[00:43:59.620] ADC:3896 voltage:3.14 V | magnetic field not detected
[00:44:00.124] ADC:3898 voltage:3.14 V | magnetic field not detected
[00:44:00.630] ADC:3897 voltage:3.14 V | magnetic field not detected
[00:44:01.135] ADC:3901 voltage:3.14 V | magnetic field not detected
[00:44:01.640] ADC:3902 voltage:3.14 V | magnetic field not detected
[00:44:02.144] ADC:3901 voltage:3.14 V | magnetic field not detected
[00:44:02.650] ADC:3896 voltage:3.14 V | magnetic field not detected
[00:44:03.156] ADC:3902 voltage:3.14 V | magnetic field not detected
[00:44:03.660] ADC:3901 voltage:3.14 V | magnetic field not detected
[00:44:04.164] ADC:3905 voltage:3.15 V | magnetic field not detected
[00:44:04.669] ADC:3902 voltage:3.14 V | magnetic field not detected
[00:44:05.174] ADC:3908 voltage:3.15 V | magnetic field not detected
[00:44:05.680] ADC:3903 voltage:3.15 V | magnetic field not detected
[00:44:06.183] ADC:3904 voltage:3.15 V | magnetic field not detected
[00:44:06.688] ADC:3900 voltage:3.14 V | magnetic field not detected
[00:44:07.193] ADC:3902 voltage:3.14 V | magnetic field not detected
[00:44:07.699] ADC:3905 voltage:3.15 V | magnetic field not detected
[00:44:08.204] ADC:3903 voltage:3.15 V | magnetic field not detected
[00:44:08.708] ADC:3903 voltage:3.15 V | magnetic field not detected
[00:44:09.214] ADC:3781 voltage:3.05 V | magnetic field not detected
[00:44:28.898] ADC:4008 voltage:3.23 V | magnetic field not detected
[00:44:29.403] ADC:3875 voltage:3.12 V | magnetic field not detected
[00:44:29.909] ADC:3875 voltage:3.12 V | magnetic field not detected
[00:44:30.414] ADC:3877 voltage:3.12 V | magnetic field not detected
[00:52:32.451] X: 416 Y: 112 Z: 32
[00:52:32.971] X: 512 Y: -2815 Z: 0
[00:52:33.462] X: -1791 Y: -2815 Z: 0
[00:52:34.005] X: -4093 Y: -2815 Z: 0
[00:52:34.463] X: -6395 Y: -2815 Z: 0
[00:52:34.995] X: -8697 Y: -2815 Z: 0
[00:52:35.469] X: -10999 Y: -2815 Z: 0
[00:52:38.571] X: 416 Y: 112 Z: 32
[00:52:39.072] X: 512 Y: -2815 Z: 0
[00:52:39.575] X: -1791 Y: -2815 Z: 0
[00:52:40.078] X: -4093 Y: -2815 Z: 0
[00:52:40.582] X: -6395 Y: -2815 Z: 0
[00:52:41.085] X: -8697 Y: -2815 Z: 0
[00:52:41.588] X: -10999 Y: -2815 Z: 0
[00:52:42.090] X: -13301 Y: -2815 Z: 0
[00:52:53.642] X: 416 Y: 112 Z: 32
[00:52:54.145] X: 512 Y: -2815 Z: 0
[00:52:54.649] X: -1791 Y: -2815 Z: 0
[00:52:55.151] X: -4093 Y: -2815 Z: 0
[00:52:55.654] X: -6395 Y: -2815 Z: 0
[00:52:56.159] X: -8697 Y: -2815 Z: 0
[00:52:56.662] X: -10999 Y: -2815 Z: 0
[00:52:57.163] X: -13301 Y: -2815 Z: 0
[00:52:57.666] X: -15603 Y: -2815 Z: 0
[00:52:58.168] X: -17905 Y: -2815 Z: 0
[00:52:58.671] X: -20207 Y: -2815 Z: 0
[00:52:59.174] X: -22509 Y: -2815 Z: 0
[00:52:59.678] X: -24811 Y: -2815 Z: 0
[00:53:00.180] X: -27113 Y: -2815 Z: 0
[00:53:00.683] X: -29415 Y: -2815 Z: 0
[00:53:01.187] X: -31717 Y: -2815 Z: 0
[00:53:01.690] X: 31517 Y: -2815 Z: 0
[00:53:02.192] X: 29215 Y: -2815 Z: 0
[00:53:02.695] X: 26913 Y: -2815 Z: 0
[00:53:03.198] X: 24611 Y: -2815 Z: 0
[00:53:03.700] X: 22309 Y: -2815 Z: 0
[00:53:04.204] X: 20007 Y: -2815 Z: 0
[00:53:04.707] X: 17705 Y: -2815 Z: 0
[00:53:05.209] X: 15403 Y: -2815 Z: 0
[00:53:05.713] X: 13101 Y: -2815 Z: 0
[00:53:06.218] X: 10799 Y: -2815 Z: 0
[00:53:06.719] X: 8497 Y: -2815 Z: 0
[00:53:07.221] X: 6195 Y: -2815 Z: 0
[00:53:07.725] X: 3893 Y: -2815 Z: 0
[00:53:08.234] X: 1591 Y: -2815 Z: 0
[00:53:08.732] X: -712 Y: -2815 Z: 0
[00:53:09.234] X: -3014 Y: -2815 Z: 0
[00:53:09.737] X: -5316 Y: -2815 Z: 0
[00:53:10.239] X: -7618 Y: -2815 Z: 0
[00:53:10.743] X: -9920 Y: -2815 Z: 0
[00:53:11.250] X: -12222 Y: -2815 Z: 0
[00:53:11.753] X: -13244 Y: -2815 Z: 0
[00:53:12.255] X: -15546 Y: -2815 Z: 0
[00:53:12.759] X: -17848 Y: -2815 Z: 0
[00:53:13.262] X: -20150 Y: -2815 Z: 0
[00:53:14.686] X: -22452 Y: -2815 Z: 0
[00:53:15.931] X: 14418 Y: -2815 Z: 0
[00:53:16.432] X: 5207 Y: -2815 Z: 0
[00:53:16.935] X: 2905 Y: -2815 Z: 0
[00:53:17.464] X: 603 Y: -2815 Z: 0
[00:53:17.941] X: -1700 Y: -2815 Z: 0
[00:53:18.446] X: -4002 Y: -2815 Z: 0
[00:53:19.154] X: -6304 Y: -2815 Z: 0
[00:53:19.658] X: -21149 Y: -2815 Z: 0
[00:53:20.160] X: -23451 Y: -2815 Z: 0
[00:53:20.729] X: -25753 Y: -2815 Z: 0
[00:53:21.234] X: -10903 Y: -2815 Z: 0
[00:53:21.736] X: -13205 Y: -2815 Z: 0
[00:53:22.239] X: -15507 Y: -2815 Z: 0
[00:53:22.742] X: -17809 Y: -2815 Z: 0
[00:53:23.245] X: -20111 Y: -2815 Z: 0
[00:53:23.748] X: -22413 Y: -2815 Z: 0
[00:53:24.251] X: -24715 Y: -2815 Z: 0
[00:53:24.753] X: -27017 Y: -2815 Z: 0
[00:53:25.256] X: -29319 Y: -2815 Z: 0
[00:53:25.760] X: -31621 Y: -2815 Z: 0
[00:53:26.262] X: 31613 Y: -2815 Z: 0
[00:53:26.766] X: 29311 Y: -2815 Z: 0
[00:53:27.268] X: 27009 Y: -2815 Z: 0
[00:53:27.771] X: 24707 Y: -2815 Z: 0
[00:53:28.274] X: 22405 Y: -2815 Z: 0
[00:53:28.777] X: 20103 Y: -2815 Z: 0
[00:53:29.280] X: 17801 Y: -2815 Z: 0
[00:53:29.783] X: 15499 Y: -2815 Z: 0
[00:53:30.287] X: 13197 Y: -2815 Z: 0
[00:53:30.789] X: 10895 Y: -2815 Z: 0
[00:53:31.291] X: 8593 Y: -2815 Z: 0
[00:53:31.796] X: 6291 Y: -2815 Z: 0
[00:53:32.298] X: 3989 Y: -2815 Z: 0
[00:53:32.800] X: 1687 Y: -2815 Z: 0
[00:53:33.303] X: -616 Y: -2815 Z: 0
[00:53:33.806] X: -2918 Y: -2815 Z: 0
[00:53:34.310] X: -5220 Y: -2815 Z: 0
[00:53:34.812] X: -7522 Y: -2815 Z: 0
[00:53:35.315] X: -9824 Y: -2815 Z: 0
[00:53:35.819] X: -12126 Y: -2815 Z: 0
[00:53:36.321] X: -14428 Y: -2815 Z: 0
[00:53:36.825] X: -16730 Y: -2815 Z: 0
[00:53:37.327] X: -19032 Y: -2815 Z: 0
[00:53:37.831] X: -21334 Y: -2815 Z: 0
[00:53:38.334] X: -23636 Y: -2815 Z: 0
[00:53:38.836] X: -25938 Y: -2815 Z: 0
[00:53:39.339] X: -28240 Y: -2815 Z: 0
[00:53:39.842] X: -30542 Y: -2815 Z: 0
[00:53:40.345] X: 32692 Y: -2815 Z: 0
[00:53:40.848] X: 30390 Y: -2815 Z: 0
[00:53:41.420] X: 28088 Y: -2815 Z: 0
[00:53:41.923] X: -22086 Y: -2815 Z: 0
[00:53:42.428] X: -24388 Y: -2815 Z: 0
[00:53:42.929] X: -26690 Y: -2815 Z: 0
[00:53:43.432] X: -28992 Y: -2815 Z: 0
[00:53:43.935] X: -31294 Y: -2815 Z: 0
[00:53:44.439] X: 31940 Y: -2815 Z: 0
[00:53:44.941] X: 29638 Y: -2815 Z: 0
[00:53:45.444] X: 27336 Y: -2815 Z: 0
[00:53:45.947] X: 25034 Y: -2815 Z: 0
[00:53:46.463] X: 22732 Y: -2815 Z: 0
[00:53:46.966] X: 24014 Y: -2815 Z: 0
[00:53:47.469] X: 21712 Y: -2815 Z: 0
[00:53:47.972] X: 19410 Y: -2815 Z: 0
[00:53:48.475] X: 17108 Y: -2815 Z: 0
[00:53:48.978] X: 14806 Y: -2815 Z: 0
[00:53:49.481] X: 12504 Y: -2815 Z: 0
[00:53:49.984] X: 10202 Y: -2815 Z: 0
[00:53:50.487] X: 7900 Y: -2815 Z: 0
[00:53:50.989] X: 5598 Y: -2815 Z: 0
[00:53:51.493] X: 3296 Y: -2815 Z: 0
[00:53:51.996] X: 994 Y: -2815 Z: 0
[00:53:52.554] X: -1309 Y: -2815 Z: 0
[00:53:53.057] X: 10470 Y: -2815 Z: 0
[00:53:53.560] X: 8168 Y: -2815 Z: 0
[00:53:54.062] X: 5866 Y: -2815 Z: 0
[00:53:54.565] X: 3564 Y: -2815 Z: 0
[00:53:55.068] X: 1262 Y: -2815 Z: 0
[00:53:55.572] X: -1041 Y: -2815 Z: 0
[00:53:56.074] X: -3343 Y: -2815 Z: 0
[00:53:56.578] X: -5645 Y: -2815 Z: 0
[00:53:57.081] X: -7947 Y: -2815 Z: 0
[00:53:57.583] X: -10249 Y: -2815 Z: 0
[00:53:58.086] X: -12551 Y: -2815 Z: 0
[00:53:59.484] X: -14853 Y: -2815 Z: 0
[00:54:00.875] X: 15105 Y: -2815 Z: 256
[00:54:02.264] X: -22266 Y: -2815 Z: 256
[00:54:03.688] X: 5644 Y: -2815 Z: 256
[00:54:05.088] X: -22767 Y: -2815 Z: 256
[00:54:06.491] X: 8215 Y: -2815 Z: 256
[00:54:07.908] X: -25828 Y: -2815 Z: 256
[00:54:09.326] X: 9250 Y: -2815 Z: 256
[00:54:10.727] X: -20953 Y: -2815 Z: 256
[00:54:12.126] X: 10029 Y: -2815 Z: 256
[00:54:13.541] X: -25294 Y: -2815 Z: 256
[00:54:14.960] X: 9528 Y: -2815 Z: 256
[00:54:16.360] X: -20163 Y: -2815 Z: 256
[00:54:17.773] X: 10307 Y: -2815 Z: 256
[00:54:19.176] X: -20920 Y: -2815 Z: 256
[00:54:20.589] X: 10574 Y: -2815 Z: 256
[00:54:21.992] X: -20653 Y: -2815 Z: 256
[00:54:22.947] X: 10585 Y: -2815 Z: 256
[00:54:23.448] X: -7332 Y: -2815 Z: 256
[00:54:23.952] X: -9634 Y: -2815 Z: 256
[00:54:24.455] X: -11936 Y: -2815 Z: 256
[00:54:24.958] X: -14238 Y: -2815 Z: 256
[00:54:25.461] X: -16540 Y: -2815 Z: 256
[00:54:25.964] X: -18842 Y: -2815 Z: 256
[00:54:26.467] X: -21144 Y: -2815 Z: 256
[00:54:26.970] X: -23446 Y: -2815 Z: 256
[00:54:27.473] X: -25748 Y: -2815 Z: 256
[00:54:28.174] X: -28050 Y: -2815 Z: 256
[00:54:28.678] X: 20593 Y: -2815 Z: 256
[00:54:29.181] X: 18291 Y: -2815 Z: 256
[00:54:29.683] X: 15989 Y: -2815 Z: 256
[00:54:30.186] X: 13687 Y: -2815 Z: 256
[00:54:30.690] X: 11385 Y: -2815 Z: 256
[00:54:31.191] X: 9083 Y: -2815 Z: 256
[00:54:31.695] X: 6781 Y: -2815 Z: 256
[00:54:32.198] X: 4479 Y: -2815 Z: 256
[00:54:32.701] X: 2177 Y: -2815 Z: 256
[00:54:33.204] X: -126 Y: -2815 Z: 256
[00:54:33.707] X: -2428 Y: -2815 Z: 256
[00:54:34.220] X: -4730 Y: -2815 Z: 256
[00:54:34.714] X: -7032 Y: -2815 Z: 256
[00:54:35.216] X: -9334 Y: -2815 Z: 256
[00:54:35.719] X: -11636 Y: -2815 Z: 256
[00:54:36.222] X: -13938 Y: -2815 Z: 256
[00:54:36.725] X: -16240 Y: -2815 Z: 256
[00:54:37.235] X: -18542 Y: -2815 Z: 256
[00:54:37.731] X: -20844 Y: -2815 Z: 256
[00:54:38.234] X: -23146 Y: -2815 Z: 256
[00:54:38.737] X: -25448 Y: -2815 Z: 256
[00:54:39.239] X: -27750 Y: -2815 Z: 256
[00:54:40.591] X: -30052 Y: -2815 Z: 256
[00:54:41.097] X: -11615 Y: -2815 Z: 256
[00:54:41.598] X: -13917 Y: -2815 Z: 256
[00:54:42.100] X: -16219 Y: -2815 Z: 256
[00:54:42.604] X: -18521 Y: -2815 Z: 256
[00:54:43.106] X: -20823 Y: -2815 Z: 256
[00:54:43.611] X: -23125 Y: -2815 Z: 256
[00:54:44.113] X: -25427 Y: -2815 Z: 256
[00:54:44.615] X: -27729 Y: -2815 Z: 256
[00:54:45.118] X: -30031 Y: -2815 Z: 256
[00:54:45.621] X: -32333 Y: -2815 Z: 256
[00:54:46.124] X: 30901 Y: -2815 Z: 256
[00:54:46.627] X: 28599 Y: -2815 Z: 256
[00:54:47.130] X: 26297 Y: -2815 Z: 256
[00:54:47.633] X: 23995 Y: -2815 Z: 256
[00:54:48.136] X: 21693 Y: -2815 Z: 256
[00:54:48.638] X: 19391 Y: -2815 Z: 256
[00:54:49.141] X: 17089 Y: -2815 Z: 256
[00:54:49.644] X: 14787 Y: -2815 Z: 256
[00:54:50.149] X: 12485 Y: -2815 Z: 256
[00:54:50.650] X: 10183 Y: -2815 Z: 256
[00:54:51.153] X: 7881 Y: -2815 Z: 256
[00:54:51.656] X: 5579 Y: -2815 Z: 256
[00:54:52.159] X: 3277 Y: -2815 Z: 256
[00:54:52.662] X: 975 Y: -2815 Z: 256
[00:54:53.165] X: -1328 Y: -2815 Z: 256
[00:54:53.668] X: -3630 Y: -2815 Z: 256
[00:54:54.172] X: -5932 Y: -2815 Z: 256
[00:54:54.674] X: -8234 Y: -2815 Z: 256
[00:54:55.177] X: -10536 Y: -2815 Z: 256
[00:54:55.680] X: -12838 Y: -2815 Z: 256
[00:54:56.185] X: -15140 Y: -2815 Z: 256
[00:54:56.686] X: -17442 Y: -2815 Z: 256
[00:54:57.189] X: -19744 Y: -2815 Z: 256
[00:54:57.692] X: -22046 Y: -2815 Z: 256
[00:54:58.195] X: -24348 Y: -2815 Z: 256
[00:54:58.698] X: -26650 Y: -2815 Z: 256
[00:54:59.200] X: -28952 Y: -2815 Z: 256
[00:54:59.704] X: -31254 Y: -2815 Z: 256
[00:55:00.207] X: 31980 Y: -2815 Z: 256
[00:55:00.709] X: 29678 Y: -2815 Z: 256
[00:55:01.212] X: 27376 Y: -2815 Z: 256
[00:55:01.716] X: 25074 Y: -2815 Z: 256
[00:55:02.218] X: 22772 Y: -2815 Z: 256
[00:55:02.721] X: 20470 Y: -2815 Z: 256
[00:55:03.224] X: 18168 Y: -2815 Z: 256
[00:55:03.728] X: 15866 Y: -2815 Z: 256
[00:55:04.231] X: 13564 Y: -2815 Z: 256
[00:55:04.735] X: 11262 Y: -2815 Z: 256
[00:55:05.236] X: 8704 Y: -2815 Z: 512
[00:55:05.739] X: 6402 Y: -2815 Z: 512
[00:55:06.242] X: 4100 Y: -2815 Z: 512
[00:55:06.751] X: 1798 Y: -2815 Z: 512
[00:55:07.249] X: -505 Y: -2815 Z: 512
[00:55:07.752] X: -2807 Y: -2815 Z: 512
[00:55:08.271] X: -5109 Y: -2815 Z: 512
[00:55:08.757] X: -7411 Y: -2815 Z: 512
[00:55:09.260] X: -9713 Y: -2815 Z: 512
[00:55:09.763] X: -12015 Y: -2815 Z: 512
[00:55:10.266] X: -14317 Y: -2815 Z: 512
[00:55:10.769] X: -16619 Y: -2815 Z: 512
[00:55:11.271] X: -18921 Y: -2815 Z: 512
[00:55:11.774] X: -21223 Y: -2815 Z: 512
[00:55:12.277] X: -23525 Y: -2815 Z: 512
[00:55:12.780] X: -25827 Y: -2815 Z: 512
[00:55:13.285] X: -28129 Y: -2815 Z: 512
[00:55:13.786] X: -30431 Y: -2815 Z: 512
[00:55:14.289] X: -32733 Y: -2815 Z: 512
[00:55:14.792] X: 30501 Y: -2815 Z: 512
[00:55:15.297] X: 28199 Y: -2815 Z: 512
[00:55:15.798] X: 25897 Y: -2815 Z: 512
[00:55:16.301] X: 23595 Y: -2815 Z: 512
[00:55:16.805] X: 21293 Y: -2815 Z: 512
[00:55:18.211] X: 18991 Y: -2815 Z: 512
[00:55:19.631] X: -13772 Y: -2815 Z: 512
[00:55:21.104] X: 21818 Y: -2815 Z: 512
[00:55:22.507] X: 5952 Y: -2815 Z: 512
[00:55:23.012] X: -28091 Y: -2815 Z: 512
[00:55:24.303] X: -30393 Y: -2815 Z: 512
[00:55:24.803] X: -27572 Y: -2815 Z: 512
[00:55:25.307] X: -29874 Y: -2815 Z: 512
[00:55:25.811] X: -32176 Y: -2815 Z: 512
[00:55:26.314] X: 31058 Y: -2815 Z: 512
[00:55:26.816] X: 28756 Y: -2815 Z: 512
[00:55:27.614] X: 26454 Y: -2815 Z: 512
[00:55:28.118] X: -31143 Y: -2815 Z: 512
[00:55:28.621] X: 32091 Y: -2815 Z: 512
[00:55:29.124] X: 29789 Y: -2815 Z: 512
[00:55:29.627] X: 27487 Y: -2815 Z: 512
[00:55:30.129] X: 25185 Y: -2815 Z: 512
[00:55:30.633] X: 22883 Y: -2815 Z: 512
[00:55:31.136] X: 20581 Y: -2815 Z: 512
[00:55:31.638] X: 18279 Y: -2815 Z: 512
[00:55:32.143] X: 15977 Y: -2815 Z: 512
[00:55:32.645] X: 13675 Y: -2815 Z: 512
[00:55:33.147] X: 11373 Y: -2815 Z: 512
[00:55:33.650] X: 9071 Y: -2815 Z: 512
[00:55:35.085] X: 6769 Y: -2815 Z: 512
[00:55:36.308] X: -18826 Y: -2815 Z: 512
[00:55:36.812] X: 31867 Y: -2815 Z: 512
[00:55:37.314] X: 29565 Y: -2815 Z: 512
[00:55:37.817] X: 27263 Y: -2815 Z: 512
[00:55:38.325] X: 24961 Y: -2815 Z: 512
[00:55:38.822] X: 22659 Y: -2815 Z: 512
[00:55:39.326] X: 20357 Y: -2815 Z: 512
[00:55:39.829] X: 18055 Y: -2815 Z: 512
[00:55:41.242] X: 15753 Y: -2815 Z: 512
[00:55:41.745] X: -15474 Y: -2815 Z: 512
[00:55:42.249] X: -17776 Y: -2815 Z: 512
[00:55:42.752] X: -20078 Y: -2815 Z: 512
[00:55:43.254] X: -22380 Y: -2815 Z: 512
[00:55:43.757] X: -24682 Y: -2815 Z: 512
[00:55:44.262] X: -26984 Y: -2815 Z: 512
[00:55:44.762] X: -29286 Y: -2815 Z: 512
[00:55:45.266] X: -31588 Y: -2815 Z: 512
[00:55:45.769] X: 31646 Y: -2815 Z: 512
[00:55:46.271] X: 29344 Y: -2815 Z: 512
[00:55:46.774] X: 27042 Y: -2815 Z: 512
[00:55:47.279] X: 24740 Y: -2815 Z: 512
[00:55:47.781] X: 22438 Y: -2815 Z: 512
[00:55:48.283] X: 20136 Y: -2815 Z: 512
[00:55:48.790] X: 17834 Y: -2815 Z: 512
[00:55:49.291] X: 15532 Y: -2815 Z: 512
[00:55:49.793] X: 13230 Y: -2815 Z: 512
[00:55:50.296] X: 10928 Y: -2815 Z: 512
[00:55:50.799] X: 8626 Y: -2815 Z: 512
[00:55:51.301] X: 6324 Y: -2815 Z: 512
[00:55:51.804] X: 4022 Y: -2815 Z: 512
[00:55:52.307] X: 1720 Y: -2815 Z: 512
[00:55:52.810] X: -583 Y: -2815 Z: 512
[00:55:53.314] X: -2885 Y: -2815 Z: 512
[00:55:53.817] X: -5187 Y: -2815 Z: 512
[00:55:54.320] X: -7489 Y: -2815 Z: 512
[00:55:54.873] X: -9791 Y: -2815 Z: 512
[00:55:55.325] X: -12093 Y: -2815 Z: 512
[00:55:55.833] X: -14395 Y: -2815 Z: 512
[00:55:56.332] X: -16697 Y: -2815 Z: 512
[00:55:56.834] X: -18999 Y: -2815 Z: 512
[00:55:57.336] X: -21301 Y: -2815 Z: 512
[00:55:57.840] X: -23603 Y: -2815 Z: 512
[00:55:58.344] X: -25905 Y: -2815 Z: 512
[00:55:58.846] X: -28207 Y: -2815 Z: 512
[00:55:59.349] X: -30509 Y: -2815 Z: 512
[00:55:59.852] X: 32725 Y: -2815 Z: 512
[00:56:00.354] X: 30423 Y: -2815 Z: 512
[00:56:00.859] X: 28121 Y: -2815 Z: 512
[00:56:01.361] X: 25819 Y: -2815 Z: 512
[00:56:01.863] X: 23517 Y: -2815 Z: 512
[00:56:02.367] X: 21215 Y: -2815 Z: 512
[00:56:02.869] X: 18913 Y: -2815 Z: 512
[00:56:03.373] X: 16611 Y: -2815 Z: 512
[00:56:03.875] X: 14309 Y: -2815 Z: 512
[00:56:04.378] X: 12007 Y: -2815 Z: 512
[00:56:04.882] X: 9705 Y: -2815 Z: 512
[00:56:05.384] X: 7403 Y: -2815 Z: 512
[00:56:05.886] X: 5101 Y: -2815 Z: 512
[00:56:06.389] X: 2799 Y: -2815 Z: 512
[00:56:06.893] X: 497 Y: -2815 Z: 512
[00:56:07.395] X: -1806 Y: -2815 Z: 512
[00:56:07.898] X: -4108 Y: -2815 Z: 512
[00:56:08.401] X: -6410 Y: -2815 Z: 512
[00:56:08.905] X: -8712 Y: -2815 Z: 512
[00:56:09.407] X: -11014 Y: -2815 Z: 512
[00:56:09.911] X: -13316 Y: -2815 Z: 512
[00:56:10.413] X: -15618 Y: -2815 Z: 512
[00:56:10.917] X: -18176 Y: -2815 Z: 768
[00:56:11.419] X: -20478 Y: -2815 Z: 768
[00:56:11.922] X: -22780 Y: -2815 Z: 768
[00:56:12.427] X: -25082 Y: -2815 Z: 768
[00:56:12.928] X: -27384 Y: -2815 Z: 768
[00:56:13.431] X: -29686 Y: -2815 Z: 768
[00:56:13.934] X: -31988 Y: -2815 Z: 768
[00:56:14.437] X: 31246 Y: -2815 Z: 768
[00:56:14.940] X: 28944 Y: -2815 Z: 768
[00:56:15.442] X: 26642 Y: -2815 Z: 768
[00:56:15.945] X: 24340 Y: -2815 Z: 768
[00:56:16.448] X: 22038 Y: -2815 Z: 768
